state,district,category,feature,value
Jammu & Kashmir,KATHUA,School Profile,num_students,0.7228
Jammu & Kashmir,KISHTWAR,School Profile,num_students,0.3736
Jammu & Kashmir,KULGAM,School Profile,num_students,0.4132
Jammu & Kashmir,KUPWARA,School Profile,num_students,0.872
Jammu & Kashmir,PULWAMA,School Profile,num_students,0.442
Jammu & Kashmir,PUNCH,School Profile,num_students,0.7051999999999999
Jammu & Kashmir,RAJAURI,School Profile,num_students,0.8292
Jammu & Kashmir,RAMBAN,School Profile,num_students,0.4
Jammu & Kashmir,REASI,School Profile,num_students,0.5044
Jammu & Kashmir,SAMBA,School Profile,num_students,0.278
Jammu & Kashmir,SHOPIAN,School Profile,num_students,0.2732
Jammu & Kashmir,SRINAGAR,School Profile,num_students,0.4028
Jammu & Kashmir,UDHAMPUR,School Profile,num_students,0.7095999999999999
Jharkhand,BOKARO,School Profile,num_students,0.882
Jharkhand,CHATRA,School Profile,num_students,0.746
Jharkhand,DEOGHAR,School Profile,num_students,0.91
Jharkhand,DHANBAD,School Profile,num_students,1.0192
Jharkhand,DUMKA,School Profile,num_students,1.0444
Jharkhand,GARHWA,School Profile,num_students,0.6584
Jharkhand,GIRIDIH,School Profile,num_students,1.5728
Jharkhand,GODDA,School Profile,num_students,0.7112
Jharkhand,GUMLA,School Profile,num_students,0.7312000000000001
Jharkhand,HAZARIBAG,School Profile,num_students,0.9392
Jharkhand,JAMTARA,School Profile,num_students,0.4548
Jharkhand,KHUNTI,School Profile,num_students,0.4164
Jharkhand,KODARMA,School Profile,num_students,0.39840000000000003
Jharkhand,LATEHAR,School Profile,num_students,0.4976
Jharkhand,LOHARDAGA,School Profile,num_students,0.282
Jharkhand,PAKAUR,School Profile,num_students,0.478
Jharkhand,PALAMU,School Profile,num_students,1.1884000000000001
Jharkhand,PASHCHIMI SINGHBHUM,School Profile,num_students,0.932
Jharkhand,PURBI SINGHBHUM,School Profile,num_students,0.8948
Jharkhand,RAMGARH,School Profile,num_students,0.3892
Jharkhand,RANCHI,School Profile,num_students,1.3752000000000002
Jharkhand,SAHIBGANJ,School Profile,num_students,0.6232
Jharkhand,SARAIKELA-KHARSAWAN,School Profile,num_students,0.6448
Jharkhand,SIMDEGA,School Profile,num_students,0.44920000000000004
Karnataka,BAGALKOT,School Profile,num_students,0.9536
Karnataka,BALLARI,School Profile,num_students,1.2372
Karnataka,BELAGAVI,School Profile,num_students,0.9704
Karnataka,BELAGAVI CHIKKODI,School Profile,num_students,1.2551999999999999
Karnataka,BENGALURU RURAL,School Profile,num_students,0.61
Karnataka,BENGALURU U NORTH,School Profile,num_students,1.038
Karnataka,BENGALURU U SOUTH,School Profile,num_students,1.4380000000000002
Karnataka,BIDAR,School Profile,num_students,1.138
Karnataka,CHAMARAJANAGARA,School Profile,num_students,0.48560000000000003
Karnataka,CHIKKABALLAPURA,School Profile,num_students,0.8395999999999999
Karnataka,CHIKKAMANGALURU,School Profile,num_students,0.778
Karnataka,CHITRADURGA,School Profile,num_students,0.9964
Karnataka,DAKSHINA KANNADA,School Profile,num_students,0.8136
Karnataka,DAVANAGERE,School Profile,num_students,0.85
Karnataka,DHARWAD,School Profile,num_students,0.6731999999999999
Karnataka,GADAG,School Profile,num_students,0.48840000000000006
Karnataka,HASSAN,School Profile,num_students,1.2944
Karnataka,HAVERI,School Profile,num_students,0.8048000000000001
Karnataka,KALBURGI,School Profile,num_students,1.6316
Karnataka,KODAGU,School Profile,num_students,0.2632
Karnataka,KOLAR,School Profile,num_students,1.0084
Karnataka,KOPPAL,School Profile,num_students,0.6904
Karnataka,MANDYA,School Profile,num_students,0.9876
Karnataka,MYSURU,School Profile,num_students,1.3224
Karnataka,RAICHUR,School Profile,num_students,1.0204
Karnataka,RAMANAGARA,School Profile,num_students,0.7095999999999999
Karnataka,SHIVAMOGGA,School Profile,num_students,1.1212
Karnataka,TUMAKURU,School Profile,num_students,1.1844
Karnataka,TUMAKURU MADHUGIRI,School Profile,num_students,0.6768000000000001
Karnataka,UDUPI,School Profile,num_students,0.474
Karnataka,UTTARA KANNADA,School Profile,num_students,0.5012
Karnataka,UTTARA KANNADA SIRSI,School Profile,num_students,0.5556
Karnataka,VIJAYAPURA,School Profile,num_students,1.4163999999999999
Karnataka,YADAGIRI,School Profile,num_students,0.6388
Kerala,ALAPPUZHA,School Profile,num_students,0.40399999999999997
Kerala,ERNAKULAM,School Profile,num_students,0.5492
Kerala,IDUKKI,School Profile,num_students,0.2748
Kerala,KANNUR,School Profile,num_students,0.6431999999999999
Kerala,KASARAGOD,School Profile,num_students,0.31120000000000003
Kerala,KOLLAM,School Profile,num_students,0.5004
Kerala,KOTTAYAM,School Profile,num_students,0.45399999999999996
Kerala,KOZHIKODE,School Profile,num_students,0.6392
Kerala,MALAPPURAM,School Profile,num_students,0.7704000000000001
Kerala,PALAKKAD,School Profile,num_students,0.5092
Kerala,PATHANAMTHITTA,School Profile,num_students,0.36479999999999996
Kerala,THIRUVANANTHAPURAM,School Profile,num_students,0.5716
Kerala,THRISSUR,School Profile,num_students,0.5072
Kerala,WAYANAD,School Profile,num_students,0.1668
Ladakh,KARGIL,School Profile,num_students,0.24719999999999998
Ladakh,LEH (LADAKH),School Profile,num_students,0.1744
Lakshadweep,LAKSHADWEEP,School Profile,num_students,0.018000000000000002
Madhya Pradesh,AGAR MALWA,School Profile,num_students,0.474
Madhya Pradesh,ALIRAJPUR,School Profile,num_students,1.0236
Madhya Pradesh,ANUPPUR,School Profile,num_students,0.7684000000000001
Madhya Pradesh,ASHOKNAGAR,School Profile,num_students,0.6388
Madhya Pradesh,BALAGHAT,School Profile,num_students,1.234
Madhya Pradesh,BARWANI,School Profile,num_students,1.4152
Madhya Pradesh,BETUL,School Profile,num_students,1.2572
Madhya Pradesh,BHIND,School Profile,num_students,1.1584
Madhya Pradesh,BHOPAL,School Profile,num_students,1.1784000000000001
Madhya Pradesh,BURHANPUR,School Profile,num_students,0.3592
Madhya Pradesh,CHHATARPUR,School Profile,num_students,1.2716
Madhya Pradesh,CHHINDWARA,School Profile,num_students,1.6228
Madhya Pradesh,DAMOH,School Profile,num_students,0.8732
Madhya Pradesh,DATIA,School Profile,num_students,0.5552
Madhya Pradesh,DEWAS,School Profile,num_students,1.1292
Madhya Pradesh,DHAR,School Profile,num_students,2.0308
Madhya Pradesh,DINDORI,School Profile,num_students,0.8371999999999999
Madhya Pradesh,GUNA,School Profile,num_students,1.0104
Madhya Pradesh,GWALIOR,School Profile,num_students,1.2008
Madhya Pradesh,HARDA,School Profile,num_students,0.386
Madhya Pradesh,HOSHANGABAD,School Profile,num_students,0.782
Madhya Pradesh,INDORE,School Profile,num_students,1.4924000000000002
Madhya Pradesh,JABALPUR,School Profile,num_students,1.1608
Madhya Pradesh,JHABUA,School Profile,num_students,1.13
Madhya Pradesh,KATNI,School Profile,num_students,0.8268000000000001
Madhya Pradesh,KHANDWA,School Profile,num_students,0.7716
Madhya Pradesh,KHARGONE,School Profile,num_students,1.6176
Madhya Pradesh,MANDLA,School Profile,num_students,1.2268000000000001
Madhya Pradesh,MANDSAUR,School Profile,num_students,0.9887999999999999
Madhya Pradesh,MORENA,School Profile,num_students,1.3732
Madhya Pradesh,NARSIMHAPUR,School Profile,num_students,0.7372
Madhya Pradesh,NEEMUCH,School Profile,num_students,0.564
Madhya Pradesh,NIWARI,School Profile,num_students,0.2656
Madhya Pradesh,PANNA,School Profile,num_students,0.9087999999999999
Madhya Pradesh,RAISEN,School Profile,num_students,1.0384
Madhya Pradesh,RAJGARH,School Profile,num_students,1.168
Madhya Pradesh,RATLAM,School Profile,num_students,1.044
Madhya Pradesh,REWA,School Profile,num_students,1.7844
Madhya Pradesh,SAGAR,School Profile,num_students,1.4172
Madhya Pradesh,SATNA,School Profile,num_students,1.6019999999999999
Madhya Pradesh,SEHORE,School Profile,num_students,0.9416
Madhya Pradesh,SEONI,School Profile,num_students,1.286
Madhya Pradesh,SHAHDOL,School Profile,num_students,1.008
Madhya Pradesh,SHAJAPUR,School Profile,num_students,0.706
Madhya Pradesh,SHEOPUR,School Profile,num_students,0.5584
Madhya Pradesh,SHIVPURI,School Profile,num_students,1.3356000000000001
Madhya Pradesh,SIDHI,School Profile,num_students,0.9512
Madhya Pradesh,SINGRAULI,School Profile,num_students,0.8351999999999999
Madhya Pradesh,TIKAMGARH,School Profile,num_students,0.684
Madhya Pradesh,UJJAIN,School Profile,num_students,1.1892
Madhya Pradesh,UMARIA,School Profile,num_students,0.45880000000000004
Madhya Pradesh,VIDISHA,School Profile,num_students,1.0735999999999999
Maharashtra,AHMADNAGAR,School Profile,num_students,2.1504
Maharashtra,AKOLA,School Profile,num_students,0.7472
Maharashtra,AMRAVATI,School Profile,num_students,1.1592
Maharashtra,AURANGABAD (MAHARASHTRA),School Profile,num_students,1.8219999999999998
Maharashtra,BHANDARA,School Profile,num_students,0.5292
Maharashtra,BID,School Profile,num_students,1.4744
Maharashtra,BULDANA,School Profile,num_students,0.99
Maharashtra,CHANDRAPUR,School Profile,num_students,1.0028
Maharashtra,DHULE,School Profile,num_students,0.8059999999999999
Maharashtra,GADCHIROLI,School Profile,num_students,0.818
Maharashtra,GONDIYA,School Profile,num_students,0.6656
Maharashtra,HINGOLI,School Profile,num_students,0.53
Maharashtra,JALGAON,School Profile,num_students,1.3596000000000001
Maharashtra,JALNA,School Profile,num_students,0.9748
Maharashtra,KOLHAPUR,School Profile,num_students,1.4848
Maharashtra,LATUR,School Profile,num_students,1.0859999999999999
Maharashtra,MUMBAI (SUBURBAN),School Profile,num_students,1.0164
Maharashtra,MUMBAI II,School Profile,num_students,0.7208
Maharashtra,NAGPUR,School Profile,num_students,1.6568
Maharashtra,NANDED,School Profile,num_students,1.4924000000000002
Maharashtra,NANDURBAR,School Profile,num_students,0.8268000000000001
Maharashtra,NASHIK,School Profile,num_students,2.2504
Maharashtra,OSMANABAD,School Profile,num_students,0.7372
Maharashtra,PALGHAR,School Profile,num_students,1.3792
Maharashtra,PARBHANI,School Profile,num_students,0.8428
Maharashtra,PUNE,School Profile,num_students,2.9819999999999998
Maharashtra,RAIGARH (MAHARASHTRA),School Profile,num_students,1.4844
Maharashtra,RATNAGIRI,School Profile,num_students,1.2808000000000002
Maharashtra,SANGLI,School Profile,num_students,1.1908
Maharashtra,SATARA,School Profile,num_students,1.5515999999999999
Maharashtra,SINDHUDURG,School Profile,num_students,0.6844
Maharashtra,SOLAPUR,School Profile,num_students,1.9152
Maharashtra,THANE,School Profile,num_students,1.9831999999999999
Maharashtra,WARDHA,School Profile,num_students,0.6036
Maharashtra,WASHIM,School Profile,num_students,0.5516
Maharashtra,YAVATMAL,School Profile,num_students,1.3412
Manipur,BISHNUPUR,School Profile,num_students,0.1244
Manipur,CHANDEL,School Profile,num_students,0.0924
Manipur,CHURACHANDPUR,School Profile,num_students,0.18600000000000003
Manipur,IMPHAL EAST,School Profile,num_students,0.20600000000000002
Manipur,IMPHAL WEST,School Profile,num_students,0.21960000000000002
Manipur,JIRIBAM,School Profile,num_students,0.0436
Manipur,KAKCHING,School Profile,num_students,0.0684
Manipur,KAMJONG,School Profile,num_students,0.055999999999999994
Manipur,KANGPOKPI,School Profile,num_students,0.2116
Manipur,NONEY,School Profile,num_students,0.0556
Manipur,PHERZAWL,School Profile,num_students,0.0512
Manipur,SENAPATI,School Profile,num_students,0.142
Manipur,TAMENGLONG,School Profile,num_students,0.1092
Manipur,TENGNOUPAL,School Profile,num_students,0.0636
Manipur,THOUBAL,School Profile,num_students,0.1456
Manipur,UKHRUL,School Profile,num_students,0.09
Meghalaya,EAST GARO HILLS,School Profile,num_students,0.2904
Meghalaya,EAST JAINTIA HILLS,School Profile,num_students,0.2812
Meghalaya,EAST KHASI HILLS,School Profile,num_students,1.1640000000000001
Meghalaya,NORTH GARO HILLS,School Profile,num_students,0.3492
Meghalaya,RI BHOI,School Profile,num_students,0.5052
Meghalaya,SOUTH GARO HILLS,School Profile,num_students,0.4268
Meghalaya,SOUTH WEST GARO HILLS,School Profile,num_students,0.3128
Meghalaya,SOUTH WEST KHASI HILLS,School Profile,num_students,0.3968
Meghalaya,WEST GARO HILLS,School Profile,num_students,0.9472
Meghalaya,WEST JAINTIA HILLS,School Profile,num_students,0.49119999999999997
Meghalaya,WEST KHASI HILLS,School Profile,num_students,0.7272
Mizoram,AIZAWL,School Profile,num_students,0.4048
Mizoram,CHAMPHAI,School Profile,num_students,0.18239999999999998
Mizoram,KOLASIB,School Profile,num_students,0.1128
Mizoram,LAWNGTLAI,School Profile,num_students,0.22519999999999998
Mizoram,LUNGLEI,School Profile,num_students,0.29600000000000004
Mizoram,MAMIT,School Profile,num_students,0.154
Mizoram,SAIHA,School Profile,num_students,0.1036
Mizoram,SERCHHIP,School Profile,num_students,0.0908
Nagaland,DIMAPUR,School Profile,num_students,0.20679999999999998
Nagaland,KIPHIRE,School Profile,num_students,0.054400000000000004
Nagaland,KOHIMA,School Profile,num_students,0.1124
Nagaland,LONGLENG,School Profile,num_students,0.0444
Nagaland,MOKOKCHUNG,School Profile,num_students,0.1036
Nagaland,MON,School Profile,num_students,0.1232
Nagaland,PEREN,School Profile,num_students,0.068
Nagaland,PHEK,School Profile,num_students,0.098
Nagaland,TUENSANG,School Profile,num_students,0.10279999999999999
Nagaland,WOKHA,School Profile,num_students,0.0768
Nagaland,ZUNHEBOTO,School Profile,num_students,0.1128
Odisha,ANGUL,School Profile,num_students,0.7772
Odisha,BALASORE,School Profile,num_students,1.4032
Odisha,BARAGARH,School Profile,num_students,0.838
Odisha,BHADRAK,School Profile,num_students,0.9048
Odisha,BOLANGIR,School Profile,num_students,1.0672
Odisha,BOUDH,School Profile,num_students,0.3652
Odisha,CUTTACK,School Profile,num_students,1.2256
Odisha,DEOGARH,School Profile,num_students,0.2688
Odisha,DHENKANAL,School Profile,num_students,0.7356
Odisha,GAJAPATI,School Profile,num_students,0.5028
Odisha,GANJAM,School Profile,num_students,1.7375999999999998
Odisha,JAGATSINGHPUR,School Profile,num_students,0.7020000000000001
Odisha,JAJPUR,School Profile,num_students,1.1596
Odisha,JHARSUGUDA,School Profile,num_students,0.3312
Odisha,KALAHANDI,School Profile,num_students,1.0968
Odisha,KANDHAMAL,School Profile,num_students,0.8051999999999999
Odisha,KENDRAPARA,School Profile,num_students,0.9364
Odisha,KEONJHAR,School Profile,num_students,1.3148
Odisha,KHURDHA,School Profile,num_students,0.9224
Odisha,KORAPUT,School Profile,num_students,1.09
Odisha,MALKANGIRI,School Profile,num_students,0.5652
Odisha,MAYURBHANJ,School Profile,num_students,1.9747999999999999
Odisha,NABARANGPUR,School Profile,num_students,0.8328
Odisha,NAYAGARH,School Profile,num_students,0.5796
Odisha,NUAPADA,School Profile,num_students,0.4792
Odisha,PURI,School Profile,num_students,1.0228
Odisha,RAYAGADA,School Profile,num_students,0.8304
Odisha,SAMBALPUR,School Profile,num_students,0.6759999999999999
Odisha,SONEPUR,School Profile,num_students,0.4404
Odisha,SUNDERGARH,School Profile,num_students,1.2224
Puducherry,KARAIKAL,School Profile,num_students,0.0672
Puducherry,MAHE,School Profile,num_students,0.0132
Puducherry,PONDICHERRY,School Profile,num_students,0.20120000000000002
Puducherry,YANAM,School Profile,num_students,0.0148
Punjab,AMRITSAR,School Profile,num_students,0.8944
Punjab,BARNALA,School Profile,num_students,0.18760000000000002
Punjab,BATHINDA,School Profile,num_students,0.4268
Punjab,FARIDKOT,School Profile,num_students,0.2228
Punjab,FATEHGARH SAHIB,School Profile,num_students,0.3296
Punjab,FIROZPUR,School Profile,num_students,0.44
Punjab,Fazilka,School Profile,num_students,0.424
Punjab,GURDASPUR,School Profile,num_students,0.8615999999999999
Punjab,HOSHIARPUR,School Profile,num_students,0.9096
Punjab,JALANDHAR,School Profile,num_students,0.8948
Punjab,KAPURTHALA,School Profile,num_students,0.4252
Punjab,LUDHIANA,School Profile,num_students,1.1992
Punjab,MANSA,School Profile,num_students,0.2756
Punjab,MOGA,School Profile,num_students,0.34240000000000004
Punjab,MOHALI,School Profile,num_students,0.42200000000000004
Punjab,MUKTSAR,School Profile,num_students,0.3156
Punjab,NAWANSHAHR,School Profile,num_students,0.33039999999999997
Punjab,PATHANKOT,School Profile,num_students,0.31920000000000004
Punjab,PATIALA,School Profile,num_students,0.8
Punjab,RUPNAGAR,School Profile,num_students,0.40240000000000004
Punjab,SANGRUR,School Profile,num_students,0.6252
Punjab,TARAN TARAN,School Profile,num_students,0.46159999999999995
Rajasthan,AJMER,School Profile,num_students,1.3348
Rajasthan,ALWAR,School Profile,num_students,2.0876
Rajasthan,BANSWARA,School Profile,num_students,1.528
Rajasthan,BARAN,School Profile,num_students,0.8808
Rajasthan,BARMER,School Profile,num_students,2.2647999999999997
Rajasthan,BHARATPUR,School Profile,num_students,1.2872
Rajasthan,BHILWARA,School Profile,num_students,1.6232
Rajasthan,BIKANER,School Profile,num_students,1.3828
Rajasthan,BUNDI,School Profile,num_students,0.7472
Rajasthan,CHITTAURGARH,School Profile,num_students,1.0388
Rajasthan,CHURU,School Profile,num_students,1.0312000000000001
Rajasthan,DAUSA,School Profile,num_students,1.0295999999999998
Rajasthan,DHAULPUR,School Profile,num_students,0.7323999999999999
Rajasthan,DUNGARPUR,School Profile,num_students,1.2488
Rajasthan,GANGANAGAR,School Profile,num_students,1.2104000000000001
Rajasthan,HANUMANGARH,School Profile,num_students,0.8228
Rajasthan,JAIPUR,School Profile,num_students,3.6448
Rajasthan,JAISALMER,School Profile,num_students,0.6487999999999999
Rajasthan,JALOR,School Profile,num_students,1.0928
Rajasthan,JHALAWAR,School Profile,num_students,0.9004000000000001
Rajasthan,JHUNJHUNU,School Profile,num_students,1.1124
Rajasthan,JODHPUR,School Profile,num_students,2.3104
Rajasthan,KARAULI,School Profile,num_students,0.8684000000000001
Rajasthan,KOTA,School Profile,num_students,0.9316
Rajasthan,NAGAUR,School Profile,num_students,1.9356
Rajasthan,PALI,School Profile,num_students,1.1723999999999999
Rajasthan,PRATAPGARH (RAJ.),School Profile,num_students,0.8028
Rajasthan,RAJSAMAND,School Profile,num_students,0.8931999999999999
Rajasthan,SAWAI MADHOPUR,School Profile,num_students,0.79
Rajasthan,SIKAR,School Profile,num_students,1.412
Rajasthan,SIROHI,School Profile,num_students,0.5656
Rajasthan,TONK,School Profile,num_students,0.9912000000000001
Rajasthan,UDAIPUR,School Profile,num_students,2.1732
